id	corpus	emotion	domain
4355	While Cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem .	joy	moviereview
4369	The biggest problem with this movie is that it 's not nearly long enough .	disgust	moviereview
4370	While not all that bad of a movie , it 's nowhere near as good as the original .	disgust	moviereview
4385	It 's the cute frissons of discovery and humor between Chaplin and Kidman that keep this nicely wound clock not just ticking , but humming .	joy	moviereview
4389	It 's definitely an improvement on the first Blade , since it does n't take itself so deadly seriously .	joy	moviereview
4392	What 's invigorating about it is that it does n't give a damn .	disgust	moviereview
4404	Jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth ca n't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting .	disgust	moviereview
4405	Filmmakers David Weissman and Bill Weber benefit enormously from the Cockettes ' camera craziness -- not only did they film performances , but they did the same at home .	joy	moviereview
4411	Compulsively watchable , no matter how degraded things get .	joy	moviereview
4426	Nair does n't use -LRB- Monsoon Wedding -RRB- to lament the loss of culture .	noemotion	moviereview
4429	Leading a double life in an American film only comes to no good , but not here .	noemotion	moviereview
4430	Matters play out realistically if not always fairly .	joy	moviereview
4441	Light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in Birthday Girl -- it 's simply , and surprisingly , a nice , light treat .	joy	moviereview
4446	"Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before ."	joy	moviereview
4464	Mr. Scorsese 's bravery and integrity in advancing this vision can hardly be underestimated .	joy	moviereview
4465	A thriller whose style , structure and rhythms are so integrated with the story , you can not separate them .	joy	moviereview
4469	A strong script , powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman , who is not only a pianist , but a good human being .	joy	moviereview
4480	A treat for its depiction on not giving up on dreams when you 're a struggling nobody .	joy	moviereview
4481	One of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them .	joy	moviereview
4508	Talk To Her is not the perfect movie many have made it out to be , but it 's still quite worth seeing .	joy	moviereview
4522	Expands the limits of what a film can be , taking us into the lives of women to whom we might not give a second look if we passed them on the street .	joy	moviereview
4524	Shanghai Ghetto may not be as dramatic as Roman Polanski 's The Pianist , but its compassionate spirit soars every bit as high .	joy	moviereview
4528	Despite modest aspirations its occasional charms are not to be dismissed .	joy	moviereview
4547	A mischievous visual style and oodles of charm make ` Cherish ' a very good -LRB- but not great -RRB- movie .	joy	moviereview
4550	A stirring tribute to the bravery and dedication of the world 's reporters who willingly walk into the nightmare of war not only to record the events for posterity , but to help us clearly see the world of our making .	joy	moviereview
4571	Shot largely in small rooms , the film has a gentle , unforced intimacy that never becomes claustrophobic .	joy	moviereview
4579	But Kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them .	joy	moviereview
4594	World Traveler might not go anywhere new , or arrive anyplace special , but it 's certainly an honest attempt to get at something .	joy	moviereview
4595	There 's much tongue in cheek in the film and there 's no doubt the filmmaker is having fun with it all .	joy	moviereview
4596	There 's absolutely no reason why Blue Crush , a late-summer surfer girl entry , should be as entertaining as it is	joy	moviereview
4598	The best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites .	joy	moviereview
4599	In capturing the understated comedic agony of an ever-ruminating , genteel yet decadent aristocracy that can no longer pay its bills , the film could just as well be addressing the turn of the 20th century into the 21st .	joy	moviereview
4600	Insomnia does not become one of those rare remakes to eclipse the original , but it does n't disgrace it , either .	joy	moviereview
4603	The events of the film are just so WEIRD that I honestly never knew what the hell was coming next .	surprise	moviereview
4605	That Jack Nicholson makes this man so watchable is a tribute not only to his craft , but to his legend .	joy	moviereview
4612	There is simply no doubt that this film asks the right questions at the right time in the history of our country .	joy	moviereview
4618	Watching this film , what we feel is n't mainly suspense or excitement .	disgust	moviereview
4655	The banter between Calvin and his fellow barbers feels like a streetwise McLaughlin Group ... and never fails to entertain .	joy	moviereview
4664	The dramatic crisis does n't always succeed in its quest to be taken seriously , but Huppert 's volatile performance makes for a riveting movie experience .	joy	moviereview
4670	It does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity .	surprise	moviereview
4672	If it 's not entirely memorable , the movie is certainly easy to watch .	joy	moviereview
4677	Do n't judge this one too soon - it 's a dark , gritty story but it takes off in totally unexpected directions and keeps on going .	anticipation	moviereview
4678	In Death to Smoochy , we do n't get Williams ' usual tear and a smile , just sneers and bile , and the spectacle is nothing short of refreshing .	joy	moviereview
4680	Fortunately , Elling never gets too cloying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .	joy	moviereview
4681	If you 've grown tired of going where no man has gone before , but several movies have - take heart .	disgust	moviereview
