id	corpus	emotion	domain
1227	smh customers getting angry at me bc i aint got no marlboro lights in the gas hut. i called them in 2 hours ago, fuck you.	anger	twitter
28	You ever just find that the people around you really irritate you sometimes? That's me right now 😒	anger	twitter
1384	This uber driver TRIED it with me &amp; he'll feel my wrath	anger	twitter
1106	ethan was with someone in the car when he did his revenge on grayson	anger	twitter
168	@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. 	anger	twitter
6910	@summar_rose @turehndebushra @_taaz_mania @fxla_ summar one more insult from you and you're gone Idc if you're my dad	anger	twitter
1213	Height of irritation when a person makes a hilarious chusssss.... Plz die....😬😬	anger	twitter
740	I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more	anger	twitter
559	im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway	anger	twitter
6932	Why did Alex just growl at me.. 😂😂😂	anger	twitter
361	I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage	anger	twitter
7082	I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life	anger	twitter
7025	@SpookyHelder ...specifically are the cause of it all, and they resent being considered the enemy.	anger	twitter
341	when you find out the initiative isn't even a thing 😧 #revenge	anger	twitter
7008	@TheOneSoleShoe that is one thing but attacking and hating is worse - that makes us just like the angry vengeful behavior we detest	anger	twitter
445	@trendykittykat Some people would rather hang on to their indignant anger. *weary sigh*	anger	twitter
38	@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment	anger	twitter
1520	Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷	anger	twitter
7069	Is it me, or is Ding wearing the look of a man who's just found his arch enemy in bed with his missus? #angryman 	anger	twitter
1194	@downeysduckling nick fury	anger	twitter
1173	No, nipples don't offend me lol. But it's sad to me to see women purposely flaunting/sexualizing their own bodies in a very immodest way.	anger	twitter
161	@Slippus @PureGym  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...	anger	twitter
1249	So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge	anger	twitter
684	@LisaAsquithtobe @craig8710 @WayneHaselden @june65wigan everyone is against wigan because we are the biggest club 	anger	twitter
46	Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh.	anger	twitter
532	@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby	anger	twitter
922	@marcavis @AntisocialJW2 I've always been fiery, but never radical.	anger	twitter
1150	Every dancers dream song #snap #worldpower	anger	twitter
1379	@AdamRichards_10 I done a mix of win and -1 and scores are 2-0 2-0 3-0 4-0 4-0 and then moyes was 1-0 down was fuming. Would of been easy	anger	twitter
405	Guy across from me in a really ugly suit cannot stop expressing his displeasure	anger	twitter
436	@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see	anger	twitter
220	@Will_0004 No justification for shooting without provocation, even if the person has a bad history. Justification is not the way to go	anger	twitter
746	@MHChat sadness with resentment is the past, sadness with fear is the future. try to live in the now #MHchat	anger	twitter
847	@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time	anger	twitter
29	I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road 	anger	twitter
1092	no offense but could troye start dming people so i can feel like less of an idiot when i dm him thanks	anger	twitter
732	#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo	anger	twitter
167	@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage	anger	twitter
159	@mdivincenzo9 he's stupid, I hate him lol #bitter	anger	twitter
7117	Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm  #snapchat #snapme #nudes #dickpic #cocktribute	anger	twitter
7102	@huwellwell One chosen by the CLP members! MP seats are not for people to dole out to their mates, we elect candidates. #fuming	anger	twitter
515	@OstinOng YUUUHH 🙄😭 plus clin ep and prevmed ugghhh hahaha 	anger	twitter
498	Skipping meals is the national way of showing #disappointment and #anger. #wiz	anger	twitter
1356	2 days on.......never a fucking pen!!!! #nffc #bitter	anger	twitter
6934	@jetmissTee I thought I peeped him on your snap. That's the homie ✊🏽 lol	anger	twitter
7128	@EASPORTS_MUT fix this home/away deptch chart invalid glitch. I have to close madden and re-open it everytime this happens	anger	twitter
1252	Why did Alex just growl at me.. 😂😂😂	anger	twitter
7086	... flat party and I instantly get bollocked about it. #fuming	anger	twitter
6965	Undifferentiated otherwise patent closest patron braininess ideas that incense the offensive lineman: wHYaNEWG	anger	twitter
1430	@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ)	anger	twitter
336	Hell hath not fury like a hamstring cramp. #ouch	anger	twitter
1286	@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway	anger	twitter
1287	@majesticmata didn't even realise you used that insult it was that shit mate	anger	twitter
231	@LickMeLucas ...I'm waiting for you to figure out I'm like... from 0 to 100 real quick with the irritation.	anger	twitter
836	Ughhh love a clean house and my incense lit aromatherapy	anger	twitter
305	@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry	anger	twitter
298	Candace &amp; her pout are getting right on my tits #GBBO	anger	twitter
7049	when you think you've got it together for a day then you randomly burst out crying	anger	twitter
554	Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness	anger	twitter
1185	@TedLeitner @jesseagler You two are TEN TIMES more interesting than those particular afternoon goofballs (I could say worse). #umbrage	anger	twitter
1675	ya girl is #bitter	anger	twitter
310	@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.	anger	twitter
392	That grudge you're holding keeps making an appearance because #God wants you to deal with it.	anger	twitter
1065	We floated like butterflies. Now you sting like bees!'	anger	twitter
96	@NeoFundie @fitchest Ha. Right. I'm from San Jose, CA, and I was offended right there with you. Dave, go on a walk or something next time.	anger	twitter
1608	@macmel19 come play madden at my house after school	anger	twitter
7050	@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs	anger	twitter
1371	@omgitsbrittanyy @WittLowry u probably irritate the shit out of him always talking to him. He could probably give 2 shits about u lol 🖕🏻	anger	twitter
1250	and i will strike down upon thee with great vengeance and furious anger those who attempt to poison and destroy my brothers	anger	twitter
36	@ggreenwald @SusanSarandon We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one.	anger	twitter
6852	Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme  #nudes #tits #snapchat	anger	twitter
1222	@broadly you should be criminalized for posting a pic of that brown frown.... Get a pic of some jack, or cookies, or diesel, Join up @CNN_Ai	anger	twitter
166	@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 #fuming	anger	twitter
6878	@dcexaminer Democrats and their voters have zero tolerance for honesty. They associate honesty with anger and hate.	anger	twitter
456	Get to work and there's a fire drill. #fire #burning #outthere #inthedark	anger	twitter
6962	I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn 	anger	twitter
1325	@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile	anger	twitter
1552	@DP3520 lol they are madden tubers u dont know nothing bout madden cuz id smash on you	anger	twitter
6938	@DPD_UK I asked for my parcel to be delivered to a pick up store not my address #fuming #poorcustomerservice	anger	twitter
1468	@AdamSinger bubble implies it will burst?	anger	twitter
967	Candice on great british bake off with that pout does my head in 👊🏻🙄	anger	twitter
260	@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. #bitter	anger	twitter
200	#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.	anger	twitter
635	When anger rises, think of the consequences. #quote #wisdom #anger	anger	twitter
1551	@MartinClouseau - as CEO of a charity you could reasonably expect @eduardo_LACS not to attempt to crudely inflame tensions.	anger	twitter
1509	im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat  #snapme #horny #porn #naked #young	anger	twitter
324	Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!	anger	twitter
1639	I'm not sure if burning and looting really can positively impact a community	anger	twitter
893	@pbhushan1 @IndianExpress so in your opinion is this the worst delhi govt? #acrid  #hypocrisy	anger	twitter
1364	@shod_jpg aye man she was fuming xo	anger	twitter
7043	@ggreenwald @SusanSarandon We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one.	anger	twitter
1644	@RelUnrelated While I do not see Sailer Mars being a raging liberal, I doubt that she would say such a thing.	anger	twitter
775	I wish the next madden has a story mode too. Just like Fifa 17 	anger	twitter
7124	Candace &amp; her pout are getting right on my tits #GBBO	anger	twitter
1011	@NahteWilly @AFP that was neither intelligent, definitive or useful shall I name call or would you like to expand on how I have offend you ?	anger	twitter
226	Just paid for chicken at @panerabread and didn't even get any 😑😑😑 there goes 4 dollars and me as a customer 	anger	twitter
960	The animosity toward Hillary comes from conspiracy theories and perception, the animosity toward Trump is based on what he says and does.	anger	twitter
1331	@RadioX @ChrisMoyles wow. not heard this in forever. Random but. great  #xph	anger	twitter
1258	I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !	anger	twitter
